id,date,city,venue,category,title,time,ticketUrl,cost
"2434","2024-11-27","Eagle River","Schwabenhof","music","Open Mic","7:30p-11p","",""
"2435","2024-11-27","Eagle River","Alaskan Hotel and Bar","music","Karaoke","8p-11p","",""
"2436","2024-11-27","Eagle River","The Crystal Saloon","music","Open Mic Wednesday","8p-11p","",""
"2437","2024-11-27","Eagle River","Four Corner’s Lounge","music","Karaoke","9p-12a","",""
"2438","2024-11-27","Eagle River","Fairview Inn","music","Open Mic","9p-1a","",""
"2439","2024-11-27","Eagle River","Yukon Bar","music","Karaoke","9p-2a","",""
"2440","2024-11-28","Anchorage","Floaters","music","Karaoke","8p-12a","",""
"2441","2024-11-28","Eagle River","Hatcher Pass Lodge","music","Thanksgiving with Juno Smile","4p-7p","",""
"2442","2024-11-28","Eagle River","Tailgater’s Sport’s Bar & Grill","music","The AKoustic Project","7p-10p","",""
"2443","2024-11-28","Eagle River","The Spur","comedy","Comedy w/ Kellen Erskine","7p-9p","",""
"2444","2024-11-28","Eagle River","Alaskan Hotel and Bar","music","Open Mic","8p-11p","",""
"2445","2024-11-28","Eagle River","The Crystal Saloon","music","Karaoke Thursdays","8p-11p","",""
"2446","2024-11-28","Eagle River","4 Royle Parkers","music","Open Mic w/ Cody Kniceley","8p-12a","",""
"2447","2024-11-28","Eagle River","Alibi Bar & Café","music","Karaoke Night","9:15p-12:15a","",""
"2448","2024-11-28","Eagle River","Four Corner’s Lounge","music","Karaoke","9p-12a","",""
"2449","2024-11-29","Anchorage","Angry Salmon","music","Jacques Longpre","7p-10p","",""
"2450","2024-11-29","Eagle River","Four Corner’s Lounge","music","Jerry Wessling","10p-2a","",""
"2451","2024-11-29","Eagle River","The Mug-Shot Saloon","music","Glacier Hoppers Band","10p-2a","",""
"2452","2024-11-29","Eagle River","Black Birch Books","music","All Ages Open Mic Night","5p-7p","",""
"2453","2024-11-29","Eagle River","Douglas Community United Methodist Church","music","Christmas Tree Lighting & Ice Skating w/Santa","6:30p-9p","",""
"2454","2024-11-29","Eagle River","AJ’s Old Town Steakhouse & Tavern","music","Piano Music by Erika","6p-8p","",""
"2455","2024-11-29","Eagle River","Odd Man Rush","music","H3 Hawaiian Reggae","7p-10p","",""
"2456","2024-11-29","Eagle River","American Legion Post 15","music","Karaoke","7p-11p","",""
"2457","2024-11-29","Eagle River","Pioneer Bar","music","Trivia & Open Mike Night Fridays","7p-12a","",""
"2458","2024-11-29","Eagle River","Pioneer Park Theater","comedy","Comedy w/ Kellen Erskine","7p-9p","",""
"2459","2024-11-29","Eagle River","Meta & Rose","music","Live Music w/ Lia Everett","7p-9p","",""
"2460","2024-11-29","Eagle River","Schwabenhof","music","Karaoke Night","8p-11p","",""
"2461","2024-11-29","Eagle River","Fairview Inn","music","Cami de Miami","9p-1a","",""
"2462","2024-11-30","Anchorage","Williwaw Social","music","Pop Royalty: A Tribute to 2010's Pop w/ DJ Remax","10p-1:30a","",""
"2463","2024-11-30","Anchorage","Alaska Center for the Performing Arts","music","The Nutcraker with Eugene Ballet","2p-4p & 7:30p- 9:30p","",""
"2464","2024-11-30","Anchorage","Alaska Zoo","music","Zoo Lights","5p-8p","",""
"2465","2024-11-30","Anchorage","Williwaw Social","music","The Super Saturated Sugar Strings Live","6:30p-10p","",""
"2466","2024-11-30","Anchorage","Town Square Park","music","ADP Holiday Tree Lighting Ceremony","6p-8p","",""
"2467","2024-11-30","Anchorage","Susitna Brewing","music","Jerry Wessling Band","6p-9p","",""
"2468","2024-11-30","Anchorage","Anchorage Community Theatre","theatre","Little Women: The Broadway Musical","7p-10p","",""
"2469","2024-11-30","Anchorage","Angry Salmon","music","Jim Maloney & English John","7p-10p","",""
"2470","2024-11-30","Anchorage","Cyrano’s Theatre","music","The Wickhams: Christmas at Pemberley","7p-8:45p","",""
"2471","2024-11-30","Anchorage","Humpy’s","music","Yachtly Crew","8:30p-12:30a","",""
"2472","2024-11-30","Anchorage","Broken Blender","music","Sassy Saturdays Cabaret","8p-10p","",""
"2473","2024-11-30","Anchorage","Anchorage Moose Lodge","music","The Vintage Retro","8p-12a","",""
"2474","2024-11-30","Anchorage","Broken Blender","music","Karaoke w/ DJ Sparkles","8p-12a","",""
"2475","2024-11-30","Anchorage","Pink Cadillac","dance","Country Night w/ Dance Lessons & Music","8p-12a","",""
"2476","2024-11-30","Anchorage","Koot’s","music","Riddim & Beats Down South Edition","8p-2a","",""
"2477","2024-11-30","Anchorage","Mad Myrna’s","music","Mad Myrna's Diva Variety Show","9p-11:30p","",""
"2478","2024-11-30","Anchorage","Koot’s","music","Mourning High x Wayward Shot","9p-12a","",""
"2479","2024-11-30","Anchorage","Flattop Pizza & Pool","music","DJ Ke","9p-1a","",""
"2480","2024-11-30","Anchorage","Time Out Lounge","music","Blast From The Past","9p-2:30a","",""
"2481","2024-11-30","Eagle River","Klondike Mike’s & the Main Street Grill","music","Velvet La La","10p-2a","",""
"2482","2024-11-30","Eagle River","The Mug-Shot Saloon","music","Glacier Hoppers Band","10p-2a","",""
"2483","2024-11-30","Eagle River","Seward Community Library & Museum","music","Open House & Tree Lighting","12p-6:15p","",""
"2484","2024-11-30","Eagle River","Hatcher Pass Lodge","music","Ayden See And The Good Company","4p-7p","",""
"2485","2024-11-30","Eagle River","AJ’s Old Town Steakhouse & Tavern","music","Piano Music by Sunrise Kilcher","6p-8p","",""
"2486","2024-11-30","Eagle River","Odd Man Rush","music","Thera & Special Guest The Trichomes","7p-10p","",""
"2487","2024-11-30","Eagle River","American Legion Post 15","music","Karaoke","7p-11p","",""
"2488","2024-11-30","Eagle River","Four Corner’s Lounge","dance","Dance Lessons with Shufflin’ Country Style","7p-8p","",""
"2489","2024-11-30","Eagle River","Pioneer Park Theater","comedy","Comedy w/ Kellen Erskine","7p-9p","",""
"2490","2024-11-30","Eagle River","Fairview Inn","music","Gold Peak","8p-12a","",""
"2491","2024-11-30","Eagle River","Pioneer Bar","music","Karaoke Saturdays","9p-12a","",""
"2492","2024-11-30","Eagle River","The Cabin","music","Caribbean Night w/ DJ Tony Taylor & DJ Osito","9p-1a","",""
"2493","2024-11-30","Eagle River","Four Corner’s Lounge","music","Ken Peltier Band","9p-1a","",""
"2494","2024-12-01","Anchorage","Koot’s","music","Koots Karaoke","10p-2a","",""
"2495","2024-12-01","Anchorage","Pioneer Bar","music","Industry Night w/ Joe Brady","10p-2a","",""
"2496","2024-12-01","Anchorage","Midnight Sun Theatre","music","Improv Dojo","12p-1:30p","",""
"2497","2024-12-01","Anchorage","Writer’s Block Bookstore & Café","community","Sunday Brunch w/ Dawson Gentleman","12p-2p","",""
"2498","2024-12-01","Anchorage","Alaska Center for the Performing Arts","music","The Nutcraker with Eugene Ballet","1p-3p & 5:30p- 7:30p","",""
"2499","2024-12-01","Anchorage","First Baptist Church","community","78th Community Messiah","2p-4p","",""
"2500","2024-12-01","Anchorage","Cyrano’s Theatre","music","The Wickhams: Christmas at Pemberley","3p-4:45p","",""
"2501","2024-12-01","Anchorage","Anchorage Community Theatre","theatre","Little Women: The Broadway Musical","3p-6p","",""
"2502","2024-12-01","Anchorage","VFW Post 1685","music","Open Mic & Jam","4:30p-8:30p","",""
"2503","2024-12-01","Anchorage","Billiard Palace","music","Sunday Blues Jam w/ Rebel Blues Band","6p-10p","",""
"2504","2024-12-01","Anchorage","Susitna Brewing","music","Open Mic Night","6p-9p","",""
"2505","2024-12-01","Anchorage","Broken Blender","music","Open Mic Night w/ Mister Boobs","7p-10p","",""
"2506","2024-12-01","Anchorage","Van’s Dive Bar","music","Open Mic Night","7p-11p","",""
"2507","2024-12-01","Anchorage","Koot’s","comedy","Comedy Open Mic","8:30p-10p","",""
"2508","2024-12-01","Anchorage","Time Out Lounge","music","Open Jam with Blast From The Past","8:30p-1a","",""
"2509","2024-12-01","Anchorage","Pink Cadillac","music","Latin Night","8p-12a","",""
"2510","2024-12-01","Anchorage","Mad Myrna’s","music","Karaoke","9p-12a","",""
"2511","2024-12-01","Anchorage","The Carousel Lounge","music","Sunday Karaoke","9p-2a","",""
"2512","2024-12-01","Eagle River","Everett’s","music","Open Mic Night","6p-10p","",""
"2513","2024-12-02","Anchorage","Broken Blender","music","Boombox Bingo","6:30p-8:30","",""
"2514","2024-12-02","Anchorage","K Street Market","music","AJW Community Jazz Jam Session","6p-9p","",""
"2515","2024-12-02","Anchorage","Pink Cadillac","music","Buckaroos Night w/ DJ Rico","7p-11p","",""
"2516","2024-12-02","Anchorage","Koot’s","music","The Monday Mic w/ Boobs","9p-12a","",""
"2517","2024-12-02","Anchorage","Van’s Dive Bar","music","Jay Straw's Bass to Mouth Mondays!","9p-12a","",""
"2518","2024-12-02","Eagle River","Alice’s Champagne Palace","music","Open Mic Night w/ Jim Maloney & Orion Donicht","7p-10p","",""
"2519","2024-12-02","Eagle River","Four Corner’s Lounge","music","Karaoke","9p-12a","",""
"2520","2024-12-03","Anchorage","Matanuska Brewing","music","Phatt Tuesday New Orleans Jazz & Funk","6p-10p","",""
"2521","2024-12-03","Anchorage","Organic Oasis","music","Irish Music and Dancing","6p-8p","",""
"2522","2024-12-03","Anchorage","Van’s Dive Bar","music","Open Jam Night","7p-11p","",""
"2523","2024-12-03","Anchorage","The Carousel Lounge","music","AK Rockstar Karaoke","8p-2a","",""
"2524","2024-12-03","Anchorage","Koot’s","music","Eternal Cowboys","9p-12a","",""
"2525","2024-12-03","Eagle River","Justin Cole’s Down East Saloon","music","Taco Tuesday's with Jim Maloney","6:30p-10p","",""
"2526","2024-12-03","Eagle River","The Crystal Saloon","music","Jazz Jam Tuesdays","8p-11p","",""
"2527","2024-12-03","Eagle River","Schwabenhof","music","Karaoke Night","8p-11p","",""
"2528","2024-12-03","Eagle River","Four Corner’s Lounge","music","Open Mic Night","8p-12a","",""
"2529","2024-12-03","Eagle River","Yukon Bar","music","Open Jam Night","9p-2a","",""
"2530","2024-12-04","Anchorage","Alaska Zoo","community","Community Storytime","10:30a-11a","",""
"2531","2024-12-04","Anchorage","Pioneer Bar","music","The Eternal Cowboys","10p-12a","",""
"2532","2024-12-04","Anchorage","Pink Cadillac","dance","Line Dance Night","7:15p-11:45p","",""
"2533","2024-12-04","Anchorage","Alaska Center for the Performing Arts","theatre","Mean Girls on Broadway","7:30p-10p","",""
"2534","2024-12-04","Anchorage","907 Alehouse","music","Tyrone Palmer & Friends","7p-10p","",""
"2535","2024-12-04","Anchorage","Koot’s","dance","Country Night & Dance Lessons","7p-1a","",""
"2536","2024-12-04","Anchorage","Lil Babes Cocktail Lounge","music","Open Mic","8p-12a","",""
"2537","2024-12-04","Anchorage","The Carousel Lounge","music","AK Rockstar Karaoke","8p-2a","",""
"2538","2024-12-04","Anchorage","Organic Oasis","music","A-Town Sharps","9p-11p","",""
"2539","2024-12-04","Anchorage","Van’s Dive Bar","music","KARAOKE w/ Uswi","9p-12a","",""
"2540","2024-12-04","Eagle River","Schwabenhof","music","Open Mic","7:30p-11p","",""
"2541","2024-12-04","Eagle River","Alibi Bar & Café","music","Beer Choir: Holiday Edition","7p-10p","",""
"2542","2024-12-04","Eagle River","Alaskan Hotel and Bar","music","Karaoke","8p-11p","",""
"2543","2024-12-04","Eagle River","The Crystal Saloon","music","Open Mic Wednesday","8p-11p","",""
"2544","2024-12-04","Eagle River","Four Corner’s Lounge","music","Karaoke","9p-12a","",""
"2545","2024-12-04","Eagle River","Yukon Bar","music","Karaoke","9p-2a","",""
"2546","2024-12-15","Anchorage","Koot’s","music","Koots Karaoke","10p-2a","",""
"2547","2024-12-15","Anchorage","Pioneer Bar","music","Industry Night w/ Joe Brady","10p-2a","",""
"2548","2024-12-15","Anchorage","Writer’s Block Bookstore & Café","community","Sunday Brunch w/ The Squash Bottoms","12p-2p","",""
"2549","2024-12-15","Anchorage","Alaska Center for the Performing Arts","theatre","Mean Girls on Broadway","1p-3:30p & 7p-9:30p","",""
"2550","2024-12-15","Anchorage","Rage City Vintage","music","Songwriter's Circle Hosted by Shane Russell","1p-4p","",""
"2551","2024-12-15","Anchorage","Writer’s Block Bookstore & Café","music","Django Jam","2p-5p","",""
"2552","2024-12-15","Anchorage","Cyrano’s Theatre","music","The Wickhams: Christmas at Pemberley","3p-4:45p","",""
"2553","2024-12-15","Anchorage","Anchorage Community Theatre","theatre","Little Women: The Broadway Musical","3p-6p","",""
"2554","2024-12-15","Anchorage","VFW Post 1685","music","Open Mic & Jam","4:30p-8:30p","",""
"2555","2024-12-15","Anchorage","Williwaw Social","music","Taylor Swift's 35th All Ages B-Day Party w/ The Blank Space Tribute","4p-8p","",""
"2556","2024-12-15","Anchorage","Alaska Zoo","music","Zoo Lights","5p-8p","",""
"2557","2024-12-15","Anchorage","Billiard Palace","music","Sunday Blues Jam w/ Rebel Blues Band","6p-10p","",""
"2558","2024-12-15","Anchorage","Susitna Brewing","music","Open Mic Night","6p-9p","",""
"2559","2024-12-15","Anchorage","Broken Blender","music","Open Mic Night w/ Mister Boobs","7p-10p","",""
"2560","2024-12-15","Anchorage","Van’s Dive Bar","music","Open Mic Night","7p-11p","",""
"2561","2024-12-15","Anchorage","Koot’s","comedy","Comedy Open Mic","8:30p-10p","",""
"2562","2024-12-15","Anchorage","Time Out Lounge","music","Open Jam with Blast From The Past","8:30p-1a","",""
"2563","2024-12-15","Anchorage","Pink Cadillac","music","Latin Night","8p-12a","",""
"2564","2024-12-15","Anchorage","Mad Myrna’s","music","Karaoke","9p-12a","",""
"2565","2024-12-15","Anchorage","The Carousel Lounge","music","Sunday Karaoke","9p-2a","",""
"2566","2024-12-15","Eagle River","Big Dipper Ice Arena","music","Santa Skate","1p-2:30p","",""
"2567","2024-12-15","Eagle River","Treadwell Arena","music","Juneau Skating Club: Holiday Show","1p-2p","",""
"2568","2024-12-15","Eagle River","Clover Pass Community Church","music","The Singing Christmas Tree","2:30p-4p & 4:30p-6p","",""
"2569","2024-12-15","Eagle River","Marie Drake Planetarium","music","One World, One Sky: Big Bird's Adventure 1:30p & 2:","30p","",""
"2570","2024-12-15","Eagle River","Thunder Mountain High School","music","Juneau Symphony: Holiday Cheer 2024","3p-5p","",""
"2571","2024-12-15","Eagle River","The Musk Ox Farm","music","Indoor Concert with Matt The Electrician","4:30p-8p","",""
"2572","2024-12-15","Eagle River","St. Andrew Catholic Church","music","Christmas with Alaska Chamber Singers","4p-6p","",""
"2573","2024-12-15","Eagle River","Pakalolo Supply Co","music","Sunday Serenade w/ Spank Williams & Cherie Bowman","4p-6p","",""
"2574","2024-12-15","Eagle River","Alaska State Fairgrounds","festival","Yuletide Festival","5p-10p","",""
"2575","2024-12-15","Eagle River","Everett’s","music","Open Mic Night","6p-10p","",""
"2576","2024-12-15","Eagle River","King’s Christian School","music","Alaska Jingle & Joy Christmas Program","6p-8p","",""
"2577","2024-12-16","Anchorage","Broken Blender","music","Boombox Bingo","6:30p-8:30","",""
"2578","2024-12-16","Anchorage","K Street Market","music","AJW Community Jazz Jam Session","6p-9p","",""
"2579","2024-12-16","Anchorage","Pink Cadillac","music","Buckaroos Night w/ DJ Rico","7p-11p","",""
"2580","2024-12-16","Anchorage","Koot’s","music","The Monday Mic w/ Boobs","9p-12a","",""
"2581","2024-12-16","Anchorage","Van’s Dive Bar","music","Jay Straw's Bass to Mouth Mondays!","9p-12a","",""
"2582","2024-12-16","Eagle River","Soldotna Library","music","Live Music by the Fire!","2p-4:30p","",""
"2583","2024-12-16","Eagle River","Alice’s Champagne Palace","music","Open Mic Night w/ Jim Maloney & Orion Donicht","7p-10p","",""
"2584","2024-12-16","Eagle River","Hering Auditorium","music","Holiday Concert w/ LHS Show Choir & Jazz Band","7p-9p","",""
"2585","2024-12-16","Eagle River","Four Corner’s Lounge","music","Karaoke","9p-12a","",""
"2586","2024-12-17","Anchorage","Matanuska Brewing","music","Phatt Tuesday New Orleans Jazz & Funk","6p-10p","",""
"2587","2024-12-17","Anchorage","Organic Oasis","music","Irish Music and Dancing","6p-8p","",""
"2588","2024-12-17","Anchorage","Wendler Middle School","music","Wendler Choir Concert","6p-8p","",""
"2589","2024-12-17","Anchorage","Van’s Dive Bar","music","Open Jam Night","7p-11p","",""
"2590","2024-12-17","Anchorage","The Carousel Lounge","music","AK Rockstar Karaoke","8p-2a","",""
"2591","2024-12-17","Anchorage","Koot’s","music","Midnight Freestyle","9p-12a","",""
"2592","2024-12-17","Anchorage","Koot’s","music","Eternal Cowboys","9p-12a","",""
"2593","2024-12-17","Eagle River","Justin Cole’s Down East Saloon","music","Taco Tuesday's with Jim Maloney","6:30p-10p","",""
"2594","2024-12-17","Eagle River","Kenai Community Library","music","Holiday Carolers","6p-8p","",""
"2595","2024-12-17","Eagle River","The Crystal Saloon","music","Jazz Jam Tuesdays","8p-11p","",""
"2596","2024-12-17","Eagle River","Schwabenhof","music","Karaoke Night","8p-11p","",""
"2597","2024-12-17","Eagle River","Four Corner’s Lounge","music","Open Mic Night","8p-12a","",""
"2598","2024-12-17","Eagle River","Yukon Bar","music","Open Jam Night","9p-2a","",""
"2599","2024-12-18","Anchorage","Alaska Zoo","community","Community Storytime","10:30a-11a","",""
"2600","2024-12-18","Anchorage","Pioneer Bar","music","The Eternal Cowboys","10p-12a","",""
"2601","2024-12-18","Anchorage","Ginger","music","Disco Magnifique","6:30p-10:30p","",""
"2602","2024-12-18","Anchorage","Organic Oasis","music","A-Town Sharps","6p-8p","",""
"2603","2024-12-18","Anchorage","Pink Cadillac","dance","Line Dance Night","7:15p-11:45p","",""
"2604","2024-12-18","Anchorage","907 Alehouse","music","Tyrone Palmer & Friends","7p-10p","",""
"2605","2024-12-18","Anchorage","Koot’s","dance","Country Night & Dance Lessons","7p-1a","",""
"2606","2024-12-18","Anchorage","Bear Tooth Theatrepub","music","National Lampoon’s Christmas Vacation 35th Anniversary","8p-10p","",""
"2607","2024-12-18","Anchorage","Lil Babes Cocktail Lounge","music","Open Mic","8p-12a","",""
"2608","2024-12-18","Anchorage","Van’s Dive Bar","music","UNofficial IATSE Local 918 Holiday Party","8p-1a","",""
"2609","2024-12-18","Anchorage","The Carousel Lounge","music","AK Rockstar Karaoke","8p-2a","",""
"2610","2024-12-18","Eagle River","Schwabenhof","music","Open Mic","7:30p-11p","",""
"2611","2024-12-18","Eagle River","Nonna’s Osteria","music","Marian Call & Matt the Electrician","7p-10p","",""
"2612","2024-12-18","Eagle River","Sitzmark","music","Snow Film Series: TGR's Beyond the Fantasy","7p-9p","",""
"2613","2024-12-18","Eagle River","Alaskan Hotel and Bar","music","Karaoke","8p-11p","",""
"2614","2024-12-18","Eagle River","The Crystal Saloon","music","Open Mic Wednesday","8p-11p","",""
"2615","2024-12-18","Eagle River","Fairview Inn","music","Open Mic","8p-12a","",""
"2616","2024-12-18","Eagle River","Four Corner’s Lounge","music","Karaoke","9p-12a","",""
"2617","2024-12-18","Eagle River","Yukon Bar","music","Karaoke","9p-2a","",""
"2618","2025-01-21","Anchorage","Koot’s","music","The Eternal Cowboys","10p-2a","",""
"2619","2025-01-21","Anchorage","Matanuska Brewing","music","Phatt Tuesday New Orleans Jazz & Funk","6p-10p","",""
"2620","2025-01-21","Anchorage","Organic Oasis","music","Irish Music and Dancing","6p-8p","",""
"2621","2025-01-21","Anchorage","Van’s Dive Bar","music","Open Jam Night","7p-11p","",""
"2622","2025-01-21","Anchorage","Koot’s","music","Midnight Freestyle","9p-2a","",""
"2623","2025-01-21","Eagle River","Pakalolo Supply Company","comedy","Comedy Night Open Mic w/ AK Sexy Killer","12p-2p","",""
"2624","2025-01-21","Eagle River","Government Peak Chalet","music","Art & Music Night","5:30p-6:30p","",""
"2625","2025-01-21","Eagle River","Justin Cole’s Down East Saloon","music","Taco Tuesday's with Jim Maloney","6:30p-10p","",""
"2626","2025-01-21","Eagle River","The Crystal Saloon","music","Jazz Jam Tuesday","8p-11p","",""
"2627","2025-01-21","Eagle River","Schwabenhof","music","Karaoke Night","8p-11p","",""
"2628","2025-01-21","Eagle River","Four Corner’s Lounge","music","Open Mic Night","8p-12a","",""
"2629","2025-01-21","Eagle River","Yukon Bar","music","Open Jam Night","9p-2a","",""
"2630","2025-01-22","Anchorage","Pioneer Bar","music","The Eternal Cowboys","10p-12a","",""
"2631","2025-01-22","Anchorage","Koot’s","music","Koots Karaoke","10p-2a","",""
"2632","2025-01-22","Anchorage","907 Alehouse","music","Tyrone Palmer & Friends","7p-10p","",""
"2633","2025-01-22","Anchorage","Pink Cadillac","dance","Line Dance Night","7p-11p","",""
"2634","2025-01-22","Anchorage","Koot’s","dance","Country Night & Dance Lessons","7p-1a","",""
"2635","2025-01-22","Anchorage","Lil Babes Cocktail Lounge","music","Open Mic","8p-12a","",""
"2636","2025-01-22","Anchorage","The Carousel Lounge","music","AK Rockstar Karaoke","8p-2a","",""
"2637","2025-01-22","Anchorage","Mad Myrna’s","music","Karaoke","9p-12a","",""
"2638","2025-01-22","Eagle River","Main Street Tap & Grill","music","Open Mike w/ Ben Sayers","6p-9p","",""
"2639","2025-01-22","Eagle River","Schwabenhof","music","Open Mic","7:30p-11p","",""
"2640","2025-01-22","Eagle River","Alaskan Hotel and Bar","music","Karaoke","8p-11p","",""
"2641","2025-01-22","Eagle River","The Crystal Saloon","music","Open Mic Wednesday","8p-11p","",""
"2642","2025-01-22","Eagle River","Four Corner’s Lounge","music","Karaoke","9p-12a","",""
"2643","2025-01-22","Eagle River","Yukon Bar","music","Karaoke","9p-2a","",""
"2644","2025-01-23","Anchorage","Williwaw Social","festival","Acoustic Affair w/ Lizzie G, Ken Cline, Garrett Hermansen, Silas Wade, & Pepper Kit","7p-10p","",""
"2645","2025-01-23","Anchorage","Broken Blender","music","Country Music Night w/ Schaefer Mueller","7p-11p","",""
"2646","2025-01-23","Anchorage","Pink Cadillac","music","Ladies Night at Pink Cadillac w/ DJ Rico","7p-12a","",""
"2647","2025-01-23","Anchorage","Wendy Williamson Theatre","festival","Anchorage Folk Festival","7p-9:30p","",""
"2648","2025-01-23","Anchorage","Koot’s","music","Latin Thursday w/ DJ Mykey T","8p-11:45p","",""
"2649","2025-01-23","Anchorage","Flattop Pizza & Pool","music","Karaoke w/ Big Dream Entertainment","8p-12a","",""
"2650","2025-01-23","Anchorage","Floaters","music","Karaoke","8p-12a","",""
"2651","2025-01-23","Anchorage","The Carousel Lounge","music","AK Rockstar Karaoke","8p-2a","",""
"2652","2025-01-23","Anchorage","Koot’s","music","Will Balcao","9p-2a","",""
"2653","2025-01-23","Eagle River","Chair 5 Restaurant","music","The Vintage Retro","10:30p-1:30a","",""
"2654","2025-01-23","Eagle River","The International Hotel & Bar","music","Karaoke Nights at the Big I","10p-2a","",""
"2655","2025-01-23","Eagle River","Sitzmark","music","Town League Race Series & Live Music w/ Dreamcat + 3000-21","5p-9p","",""
"2656","2025-01-23","Eagle River","Palmer Alehouse","music","Shakedown Strings Live","6p-9p","",""
"2657","2025-01-23","Eagle River","Tailgater’s Sport’s Bar & Grill","music","The AKoustic Project","7p-10p","",""
"2658","2025-01-23","Eagle River","Four Corner’s Lounge","music","Open Jam/Mic Night w/ Host Jesse James","7p-11p","",""
"2659","2025-01-23","Eagle River","Hering Auditorium","music","Mean Girls: High School Version","7p-9p","",""
"2660","2025-01-23","Eagle River","Main Street Tap & Grill","music","Lindsay Glazer","7p-9p","",""
"2661","2025-01-23","Eagle River","Alaskan Hotel and Bar","music","Open Mic","8p-11p","",""
"2662","2025-01-23","Eagle River","The Crystal Saloon","music","Karaoke Thursdays","8p-11p","",""
"2663","2025-01-23","Eagle River","4 Royle Parkers","music","Open Mic w/ Cody Kniceley","8p-12a","",""
"2664","2025-01-23","Eagle River","Klondike Mike’s and Garcia’s Grill","music","Karaoke","8p-1a","",""
"2665","2025-01-23","Eagle River","Alibi Bar & Café","music","Karaoke Night","9:15p-12:15a","",""
"2666","2025-01-24","Anchorage","Koots","music","The Stack Alaska","10:30p-2a","",""
"2667","2025-01-24","Anchorage","Zip Kombucha","music","Organic Launch Party w/ The 7 Duo","6p-8p","",""
"2668","2025-01-24","Anchorage","Angry Salmon","music","Ivan Dennis","6p-9p","",""
"2669","2025-01-24","Anchorage","Alaska Center for the Performing Arts","music","International Guitar Night XXV","7:30p-9:20p","",""
"2670","2025-01-24","Anchorage","Wendy Williamson Theatre","festival","Anchorage Folk Festival","7p-10p","",""
"2671","2025-01-24","Anchorage","The Fraternal Order of Eagles Aerie 4207","music","Karaoke Friday at the Eagles!","7p-12a","",""
"2672","2025-01-24","Anchorage","Beartooth Theatrepub","comedy","Stand-Up Comedy Show with Billy Wayne Davis","7p-9p","",""
"2673","2025-01-24","Anchorage","Humpy’s","music","Glacier Hoppers Band","8:30p-12a","",""
"2674","2025-01-24","Anchorage","Broken Blender","music","Karaoke w/ DJ Sparkles","8p-12a","",""
"2675","2025-01-24","Anchorage","Williwaw Social","dance","Pop vs Hip Hop Dance Party w/ DJ GRE","9:30p-1a","",""
"2676","2025-01-24","Anchorage","Mad Myrna’s","music","Mad Myrna's Diva Variety Show","9p-11:30p","",""
"2677","2025-01-24","Anchorage","Arctic Academie de Danse","dance","Friday Night Dance Social","9p-11p","",""
"2678","2025-01-24","Anchorage","Alaska Dance Promotions","dance","Friday Night Dance Lounge","9p-1a","",""
"2679","2025-01-24","Anchorage","The Carousel Lounge","music","Live Music w/ Travis Watson","9p-1a","",""
"2680","2025-01-24","Anchorage","Flattop Pizza & Pool","music","DJ Ke","9p-1a","",""
"2681","2025-01-24","Anchorage","Time Out Lounge","music","Blast From The Past","9p-2:30a","",""
"2682","2025-01-24","Anchorage","Koots","music","Slow Burn (A Blunts & Blondes Pre-Party)","9p-2a","",""
"2683","2025-01-24","Eagle River","The Mug-Shot Saloon","music","Jerry Wessling Band","10p-2a","",""
"2684","2025-01-24","Eagle River","Last Frontier Brewing","music","Lizzie Guillot","6-9","",""
"2685","2025-01-24","Eagle River","AJ’s Old Town Steakhouse & Tavern","music","Piano Music by Erika","6p-8p","",""
"2686","2025-01-24","Eagle River","Everett’s","comedy","Comedy Show w/ Lindsay Glazer","7:30p-10p","",""
"2687","2025-01-24","Eagle River","Odd Man Rush","music","Nervis Rex","7p-10p","",""
"2688","2025-01-24","Eagle River","American Legion Post 15","music","Karaoke","7p-11p","",""
"2689","2025-01-24","Eagle River","Pioneer Bar","music","Trivia & Open Mike Night Fridays","7p-12a","",""
"2690","2025-01-24","Eagle River","Hering Auditorium","music","Mean Girls: High School Version","7p-9p","",""
"2691","2025-01-24","Eagle River","Seward Alehouse","music","Free Music Fridays: Grace C. Elliot","7p-9p","",""
"2692","2025-01-24","Eagle River","Schwabenhof","music","Karaoke Night","8p-11p","",""
"2693","2025-01-24","Eagle River","The Cabin","music","Emo Night at the Cabin w/ DJ Trax","9p-12a","",""
"2694","2025-01-24","Eagle River","Sitzmark","music","Ski Bunny Ball w/ I Like Robots","9p-12a","",""
"2695","2025-01-24","Eagle River","Alice’s Champagne Palace","music","Shakedown Strings","9p-12a","",""
"2696","2025-01-24","Eagle River","Four Corner’s Lounge","music","The Ken Peltier Band","9p-1a","",""
"2697","2025-01-24","Eagle River","Klondike Mike’s and Garcia’s Grill","music","DJ Blaque","9p-1a","",""
"2698","2025-01-24","Eagle River","Fairview Inn","music","Rick Brooks","9p-1a","",""
"2699","2025-01-25","Anchorage","Koots","music","Riddim + Beats w/ DJ JRock & DJ Militant","10p-2:30a","",""
"2700","2025-01-25","Anchorage","Koot’s","music","Shakedown Strings","10p-2a","",""
"2701","2025-01-25","Anchorage","Williwaw Social","dance","All The Single Ladies Dance Party w/ DJ Blaque","10p-2a","",""
"2702","2025-01-25","Anchorage","Cyrano’s Playhouse","festival","Auditions for Twinkle's Fairy Pet Day","10p-2p","",""
"2703","2025-01-25","Anchorage","Arctic Valley Ski Area","music","Tim Easton","2p-5p","",""
